year,total_precipitation,median_precipitation
40.367,8574.0,1094.0
40.369,12861.0,1094.0
40.37,4287.0,1094.0
40.371,4287.0,1094.0
40.372,8574.0,1094.0
40.373,4287.0,1094.0
40.374,8574.0,1094.0
40.375,8574.0,1094.0
40.376,8574.0,1094.0
40.377,4287.0,1094.0
40.378,4287.0,1094.0
40.379,12861.0,1094.0
40.38,4287.0,1094.0
40.381,12861.0,1094.0
40.382,8574.0,1094.0
40.383,8574.0,1094.0
40.384,8574.0,1094.0
40.385,8574.0,1094.0
40.386,8574.0,1094.0
40.387,12861.0,1094.0
40.388,4287.0,1094.0
40.389,12861.0,1094.0
40.39,8574.0,1094.0
40.391,4287.0,1094.0
40.392,17148.0,1094.0
40.393,8574.0,1094.0
40.394,8574.0,1094.0
40.395,12861.0,1094.0
40.396,17148.0,1094.0
40.397,12861.0,1094.0
40.398,34296.0,1094.0
40.399,30009.0,1094.0
40.4,51444.0,1094.0
40.401,4287.0,1094.0
40.402,4287.0,1094.0
40.403,4287.0,1094.0
40.404,8574.0,1094.0
40.405,4287.0,1094.0
40.406,8574.0,1094.0
40.407,4287.0,1094.0
40.409,12861.0,1094.0
40.411,8574.0,1094.0
40.412,8574.0,1094.0
40.414,8574.0,1094.0
40.416,12861.0,1094.0
40.417,4287.0,1094.0
40.419,12861.0,1094.0
40.42,4287.0,1094.0
40.421,4287.0,1094.0
40.422,8574.0,1094.0
40.423,4287.0,1094.0
40.424,4287.0,1094.0
40.425,12861.0,1094.0
40.426,8574.0,1094.0
40.427,4287.0,1094.0
40.428,17148.0,1094.0
40.43,4287.0,1094.0
40.431,12861.0,1094.0
40.432,8574.0,1094.0
40.433,8574.0,1094.0
40.434,8574.0,1094.0
40.435,12861.0,1094.0
40.436,4287.0,1094.0
40.437,12861.0,1094.0
40.438,4287.0,1094.0
40.439,8574.0,1094.0
40.44,12861.0,1094.0
40.441,4287.0,1094.0
40.442,17148.0,1094.0
40.443,8574.0,1094.0
40.444,8574.0,1094.0
40.445,12861.0,1094.0
40.446,17148.0,1094.0
40.447,12861.0,1094.0
40.448,25722.0,1094.0
40.449,38583.0,1094.0
40.45,51444.0,1094.0
40.451,4287.0,1094.0
40.452,8574.0,1094.0
40.453,8574.0,1094.0
40.455,4287.0,1094.0
40.456,8574.0,1094.0
40.457,4287.0,1094.0
40.459,12861.0,1094.0
40.461,8574.0,1094.0
40.462,8574.0,1094.0
40.464,8574.0,1094.0
40.465,4287.0,1094.0
40.466,8574.0,1094.0
40.467,4287.0,1094.0
40.468,4287.0,1094.0
40.469,8574.0,1094.0
40.47,4287.0,1094.0
40.471,8574.0,1094.0
40.472,8574.0,1094.0
40.473,4287.0,1094.0
40.474,8574.0,1094.0
40.475,8574.0,1094.0
40.476,8574.0,1094.0
40.477,4287.0,1094.0
40.478,17148.0,1094.0
40.48,4287.0,1094.0
40.481,12861.0,1094.0
40.482,8574.0,1094.0
40.483,8574.0,1094.0
40.484,8574.0,1094.0
40.485,12861.0,1094.0
40.486,4287.0,1094.0
40.487,12861.0,1094.0
40.488,4287.0,1094.0
40.489,17148.0,1094.0
40.49,4287.0,1094.0
40.491,4287.0,1094.0
40.492,21435.0,1094.0
40.493,4287.0,1094.0
40.494,8574.0,1094.0
40.495,12861.0,1094.0
40.496,17148.0,1094.0
40.497,12861.0,1094.0
40.498,34296.0,1094.0
40.499,38583.0,1094.0
40.5,42870.0,1094.0
40.501,4287.0,1094.0
40.502,8574.0,1094.0
40.503,8574.0,1094.0
40.505,4287.0,1094.0
40.506,8574.0,1094.0
40.507,4287.0,1094.0
40.509,12861.0,1094.0
40.511,8574.0,1094.0
40.512,8574.0,1094.0
40.514,8574.0,1094.0
40.515,4287.0,1094.0
40.516,8574.0,1094.0
40.517,4287.0,1094.0
40.518,4287.0,1094.0
40.519,8574.0,1094.0
40.52,4287.0,1094.0
40.521,8574.0,1094.0
40.522,8574.0,1094.0
40.523,4287.0,1094.0
40.524,4287.0,1094.0
40.525,12861.0,1094.0
40.526,8574.0,1094.0
40.527,4287.0,1094.0
40.528,17148.0,1094.0
40.53,4287.0,1094.0
40.531,12861.0,1094.0
40.532,8574.0,1094.0
40.533,8574.0,1094.0
40.534,8574.0,1094.0
40.535,12861.0,1094.0
40.536,8574.0,1094.0
40.537,8574.0,1094.0
40.538,4287.0,1094.0
40.539,17148.0,1094.0
40.54,4287.0,1094.0
40.541,8574.0,1094.0
40.542,17148.0,1094.0
40.543,4287.0,1094.0
40.544,8574.0,1094.0
40.545,17148.0,1094.0
40.546,12861.0,1094.0
40.547,12861.0,1094.0
40.548,34296.0,1094.0
40.549,30009.0,1094.0
40.55,51444.0,1094.0
40.551,8574.0,1094.0
40.552,4287.0,1094.0
40.553,8574.0,1094.0
40.555,4287.0,1094.0
40.556,8574.0,1094.0
40.557,4287.0,1094.0
40.559,12861.0,1094.0
40.56,4287.0,1094.0
40.561,4287.0,1094.0
40.562,8574.0,1094.0
40.564,8574.0,1094.0
40.565,4287.0,1094.0
40.566,8574.0,1094.0
40.567,8574.0,1094.0
40.568,4287.0,1094.0
40.569,8574.0,1094.0
40.57,4287.0,1094.0
40.571,12861.0,1094.0
40.572,4287.0,1094.0
40.573,4287.0,1094.0
40.574,8574.0,1094.0
40.575,8574.0,1094.0
40.576,8574.0,1094.0
40.577,4287.0,1094.0
40.578,17148.0,1094.0
40.58,4287.0,1094.0
40.581,17148.0,1094.0
40.582,4287.0,1094.0
40.583,8574.0,1094.0
40.584,8574.0,1094.0
40.585,12861.0,1094.0
40.586,8574.0,1094.0
40.587,8574.0,1094.0
40.588,4287.0,1094.0
40.589,17148.0,1094.0
40.59,4287.0,1094.0
40.591,4287.0,1094.0
40.592,17148.0,1094.0
40.593,12861.0,1094.0
40.594,4287.0,1094.0
40.595,17148.0,1094.0
40.596,12861.0,1094.0
40.597,12861.0,1094.0
40.598,25722.0,1094.0
40.599,51444.0,1094.0
40.6,42870.0,1094.0
40.602,8574.0,1094.0
40.603,8574.0,1094.0
40.605,8574.0,1094.0
40.606,4287.0,1094.0
40.607,4287.0,1094.0
40.608,4287.0,1094.0
40.609,8574.0,1094.0
40.611,8574.0,1094.0
40.612,8574.0,1094.0
40.614,8574.0,1094.0
40.615,8574.0,1094.0
40.616,4287.0,1094.0
40.617,8574.0,1094.0
40.618,4287.0,1094.0
40.619,8574.0,1094.0
40.62,4287.0,1094.0
40.621,12861.0,1094.0
40.622,4287.0,1094.0
40.623,8574.0,1094.0
40.624,12861.0,1094.0
40.626,8574.0,1094.0
40.627,8574.0,1094.0
40.628,12861.0,1094.0
40.63,12861.0,1094.0
40.631,8574.0,1094.0
40.632,4287.0,1094.0
40.633,12861.0,1094.0
40.634,4287.0,1094.0
40.635,12861.0,1094.0
40.636,8574.0,1094.0
40.637,8574.0,1094.0
40.638,8574.0,1094.0
40.639,12861.0,1094.0
40.64,4287.0,1094.0
40.641,8574.0,1094.0
40.642,17148.0,1094.0
40.643,4287.0,1094.0
40.644,8574.0,1094.0
40.645,21435.0,1094.0
40.646,8574.0,1094.0
40.647,12861.0,1094.0
40.648,34296.0,1094.0
40.649,30009.0,1094.0
40.65,55731.0,1094.0
40.651,4287.0,1094.0
40.652,4287.0,1094.0
40.653,8574.0,1094.0
40.655,8574.0,1094.0
40.656,8574.0,1094.0
40.657,4287.0,1094.0
40.658,4287.0,1094.0
40.659,12861.0,1094.0
40.66,4287.0,1094.0
40.661,4287.0,1094.0
40.662,8574.0,1094.0
40.663,4287.0,1094.0
40.664,8574.0,1094.0
40.665,4287.0,1094.0
40.666,8574.0,1094.0
40.667,8574.0,1094.0
40.668,4287.0,1094.0
40.669,8574.0,1094.0
40.67,8574.0,1094.0
40.671,8574.0,1094.0
40.672,4287.0,1094.0
40.673,8574.0,1094.0
40.674,12861.0,1094.0
40.676,8574.0,1094.0
40.677,8574.0,1094.0
40.678,12861.0,1094.0
40.68,8574.0,1094.0
40.681,12861.0,1094.0
40.682,4287.0,1094.0
40.683,12861.0,1094.0
40.684,4287.0,1094.0
40.685,12861.0,1094.0
40.686,8574.0,1094.0
40.687,8574.0,1094.0
40.688,8574.0,1094.0
40.689,12861.0,1094.0
40.69,4287.0,1094.0
40.691,8574.0,1094.0
40.692,12861.0,1094.0
40.693,8574.0,1094.0
40.694,8574.0,1094.0
40.695,17148.0,1094.0
40.696,12861.0,1094.0
40.697,17148.0,1094.0
40.698,25722.0,1094.0
40.699,38583.0,1094.0
40.7,55731.0,1094.0
40.701,4287.0,1094.0
40.702,8574.0,1094.0
40.703,8574.0,1094.0
40.705,12861.0,1094.0
40.706,4287.0,1094.0
40.707,4287.0,1094.0
40.708,8574.0,1094.0
40.709,8574.0,1094.0
40.71,4287.0,1094.0
40.711,4287.0,1094.0
40.712,8574.0,1094.0
40.713,4287.0,1094.0
40.714,8574.0,1094.0
40.715,8574.0,1094.0
40.716,4287.0,1094.0
40.717,8574.0,1094.0
40.718,8574.0,1094.0
40.719,4287.0,1094.0
40.72,8574.0,1094.0
40.721,8574.0,1094.0
40.722,4287.0,1094.0
40.723,8574.0,1094.0
40.724,12861.0,1094.0
40.726,8574.0,1094.0
40.727,8574.0,1094.0
40.728,12861.0,1094.0
40.73,12861.0,1094.0
40.731,8574.0,1094.0
40.732,4287.0,1094.0
40.733,12861.0,1094.0
40.734,4287.0,1094.0
40.735,12861.0,1094.0
40.736,8574.0,1094.0
40.737,8574.0,1094.0
40.738,8574.0,1094.0
40.739,12861.0,1094.0
40.74,4287.0,1094.0
40.741,8574.0,1094.0
40.742,17148.0,1094.0
40.743,8574.0,1094.0
40.744,4287.0,1094.0
40.745,21435.0,1094.0
40.746,8574.0,1094.0
40.747,12861.0,1094.0
40.748,38583.0,1094.0
40.749,38583.0,1094.0
40.75,42870.0,1094.0
40.751,8574.0,1094.0
40.752,4287.0,1094.0
40.753,8574.0,1094.0
40.755,12861.0,1094.0
40.756,4287.0,1094.0
40.757,4287.0,1094.0
40.758,8574.0,1094.0
40.759,8574.0,1094.0
40.76,4287.0,1094.0
40.761,4287.0,1094.0
40.762,8574.0,1094.0
40.763,4287.0,1094.0
40.764,8574.0,1094.0
40.765,8574.0,1094.0
40.766,4287.0,1094.0
40.767,8574.0,1094.0
40.768,4287.0,1094.0
40.769,8574.0,1094.0
40.77,8574.0,1094.0
40.771,8574.0,1094.0
40.772,4287.0,1094.0
40.773,8574.0,1094.0
40.774,12861.0,1094.0
40.776,8574.0,1094.0
40.777,12861.0,1094.0
40.778,8574.0,1094.0
40.78,12861.0,1094.0
40.781,8574.0,1094.0
40.782,4287.0,1094.0
40.783,12861.0,1094.0
40.784,4287.0,1094.0
40.785,12861.0,1094.0
40.786,8574.0,1094.0
40.787,8574.0,1094.0
40.788,8574.0,1094.0
40.789,12861.0,1094.0
40.79,4287.0,1094.0
40.791,12861.0,1094.0
40.792,12861.0,1094.0
40.793,8574.0,1094.0
40.794,4287.0,1094.0
40.795,21435.0,1094.0
40.796,8574.0,1094.0
40.797,21435.0,1094.0
40.798,30009.0,1094.0
40.799,30009.0,1094.0
40.8,51444.0,1094.0
40.801,4287.0,1094.0
40.802,4287.0,1094.0
40.803,8574.0,1094.0
40.805,8574.0,1094.0
40.806,4287.0,1094.0
40.807,4287.0,1094.0
40.808,8574.0,1094.0
40.809,8574.0,1094.0
40.81,4287.0,1094.0
40.811,4287.0,1094.0
40.812,8574.0,1094.0
40.813,8574.0,1094.0
40.814,4287.0,1094.0
40.815,8574.0,1094.0
40.816,8574.0,1094.0
40.817,4287.0,1094.0
40.818,8574.0,1094.0
40.819,4287.0,1094.0
40.82,8574.0,1094.0
40.821,8574.0,1094.0
40.822,4287.0,1094.0
40.823,8574.0,1094.0
40.824,12861.0,1094.0
40.826,8574.0,1094.0
40.827,12861.0,1094.0
40.828,8574.0,1094.0
40.83,12861.0,1094.0
40.831,8574.0,1094.0
40.832,4287.0,1094.0
40.833,12861.0,1094.0
40.834,8574.0,1094.0
40.835,8574.0,1094.0
40.836,8574.0,1094.0
40.837,8574.0,1094.0
40.838,8574.0,1094.0
40.839,12861.0,1094.0
40.84,4287.0,1094.0
40.841,12861.0,1094.0
40.842,8574.0,1094.0
40.843,12861.0,1094.0
40.844,4287.0,1094.0
40.845,21435.0,1094.0
40.846,8574.0,1094.0
40.847,21435.0,1094.0
40.848,21435.0,1094.0
40.849,47157.0,1094.0
40.85,42870.0,1094.0
40.851,4287.0,1094.0
40.852,4287.0,1094.0
40.853,8574.0,1094.0
40.855,17148.0,1094.0
40.857,4287.0,1094.0
40.858,8574.0,1094.0
40.859,8574.0,1094.0
40.86,4287.0,1094.0
40.861,8574.0,1094.0
40.862,8574.0,1094.0
40.863,4287.0,1094.0
40.864,4287.0,1094.0
40.865,8574.0,1094.0
40.866,8574.0,1094.0
40.867,4287.0,1094.0
40.868,12861.0,1094.0
40.87,8574.0,1094.0
40.871,12861.0,1094.0
40.873,8574.0,1094.0
40.874,12861.0,1094.0
40.876,8574.0,1094.0
40.877,12861.0,1094.0
40.878,8574.0,1094.0
40.88,12861.0,1094.0
40.881,8574.0,1094.0
40.882,4287.0,1094.0
40.883,12861.0,1094.0
40.884,8574.0,1094.0
40.885,8574.0,1094.0
40.886,8574.0,1094.0
40.887,8574.0,1094.0
40.888,8574.0,1094.0
40.889,12861.0,1094.0
40.89,4287.0,1094.0
40.891,12861.0,1094.0
40.892,12861.0,1094.0
40.893,8574.0,1094.0
40.894,4287.0,1094.0
40.895,21435.0,1094.0
40.896,8574.0,1094.0
40.897,21435.0,1094.0
40.898,30009.0,1094.0
40.899,30009.0,1094.0
40.9,51444.0,1094.0
40.901,12861.0,1094.0
40.903,8574.0,1094.0
40.905,12861.0,1094.0
40.906,4287.0,1094.0
40.907,4287.0,1094.0
40.908,8574.0,1094.0
40.909,8574.0,1094.0
40.91,4287.0,1094.0
40.911,8574.0,1094.0
40.912,8574.0,1094.0
40.913,4287.0,1094.0
40.914,8574.0,1094.0
40.915,4287.0,1094.0
40.916,8574.0,1094.0
40.917,4287.0,1094.0
40.918,8574.0,1094.0
40.919,4287.0,1094.0
40.92,8574.0,1094.0
40.921,8574.0,1094.0
40.922,4287.0,1094.0
40.923,12861.0,1094.0
40.924,8574.0,1094.0
40.926,8574.0,1094.0
40.927,12861.0,1094.0
40.928,8574.0,1094.0
40.93,12861.0,1094.0
40.931,8574.0,1094.0
40.932,8574.0,1094.0
40.933,8574.0,1094.0
40.934,8574.0,1094.0
40.935,8574.0,1094.0
40.936,8574.0,1094.0
40.937,8574.0,1094.0
40.938,8574.0,1094.0
40.939,12861.0,1094.0
40.94,4287.0,1094.0
40.941,12861.0,1094.0
40.942,8574.0,1094.0
40.943,12861.0,1094.0
40.944,8574.0,1094.0
40.945,17148.0,1094.0
40.946,8574.0,1094.0
40.947,21435.0,1094.0
40.948,21435.0,1094.0
40.949,38583.0,1094.0
40.95,51444.0,1094.0
40.951,12861.0,1094.0
40.953,8574.0,1094.0
40.955,17148.0,1094.0
40.957,4287.0,1094.0
40.958,8574.0,1094.0
40.959,8574.0,1094.0
40.96,4287.0,1094.0
40.961,8574.0,1094.0
40.962,8574.0,1094.0
40.963,4287.0,1094.0
40.964,8574.0,1094.0
40.965,4287.0,1094.0
40.966,8574.0,1094.0
40.967,4287.0,1094.0
40.968,12861.0,1094.0
40.97,8574.0,1094.0
40.971,12861.0,1094.0
40.973,12861.0,1094.0
40.974,8574.0,1094.0
40.975,4287.0,1094.0
40.976,4287.0,1094.0
40.977,12861.0,1094.0
40.978,8574.0,1094.0
40.98,17148.0,1094.0
40.981,4287.0,1094.0
40.982,8574.0,1094.0
40.983,8574.0,1094.0
40.984,8574.0,1094.0
40.985,8574.0,1094.0
40.986,8574.0,1094.0
40.987,8574.0,1094.0
40.988,8574.0,1094.0
40.989,12861.0,1094.0
40.99,4287.0,1094.0
40.991,12861.0,1094.0
40.992,12861.0,1094.0
40.993,8574.0,1094.0
40.994,8574.0,1094.0
40.995,17148.0,1094.0
40.996,8574.0,1094.0
40.997,30009.0,1094.0
40.998,30009.0,1094.0
40.999,38583.0,1094.0
41.0,42870.0,1094.0
41.001,12861.0,1094.0
41.003,8574.0,1094.0
41.005,17148.0,1094.0
41.007,4287.0,1094.0
41.008,17148.0,1094.0
41.01,4287.0,1094.0
41.011,8574.0,1094.0
41.012,8574.0,1094.0
41.013,4287.0,1094.0
41.014,8574.0,1094.0
41.015,4287.0,1094.0
41.016,8574.0,1094.0
41.017,8574.0,1094.0
41.018,8574.0,1094.0
41.02,8574.0,1094.0
41.021,12861.0,1094.0
41.023,12861.0,1094.0
41.024,8574.0,1094.0
41.025,4287.0,1094.0
41.026,4287.0,1094.0
41.027,12861.0,1094.0
41.028,8574.0,1094.0
41.029,4287.0,1094.0
41.03,12861.0,1094.0
41.031,4287.0,1094.0
41.032,8574.0,1094.0
41.033,8574.0,1094.0
41.034,8574.0,1094.0
41.035,8574.0,1094.0
41.036,8574.0,1094.0
41.037,12861.0,1094.0
41.038,4287.0,1094.0
41.039,12861.0,1094.0
41.04,4287.0,1094.0
41.041,17148.0,1094.0
41.042,8574.0,1094.0
41.043,12861.0,1094.0
41.044,12861.0,1094.0
41.045,12861.0,1094.0
41.046,8574.0,1094.0
41.047,25722.0,1094.0
41.048,30009.0,1094.0
41.049,30009.0,1094.0
41.05,55731.0,1094.0
41.051,8574.0,1094.0
41.053,8574.0,1094.0
41.054,8574.0,1094.0
41.055,8574.0,1094.0
41.057,4287.0,1094.0
41.058,12861.0,1094.0
41.059,4287.0,1094.0
41.06,8574.0,1094.0
41.061,4287.0,1094.0
41.062,8574.0,1094.0
41.063,4287.0,1094.0
41.064,8574.0,1094.0
41.065,4287.0,1094.0
41.066,8574.0,1094.0
41.067,8574.0,1094.0
41.068,8574.0,1094.0
41.069,4287.0,1094.0
41.07,4287.0,1094.0
41.071,12861.0,1094.0
41.073,12861.0,1094.0
41.074,8574.0,1094.0
41.075,4287.0,1094.0
41.076,4287.0,1094.0
41.077,12861.0,1094.0
41.078,8574.0,1094.0
41.08,17148.0,1094.0
41.081,8574.0,1094.0
41.082,8574.0,1094.0
41.083,8574.0,1094.0
41.084,8574.0,1094.0
41.085,12861.0,1094.0
41.086,8574.0,1094.0
41.087,12861.0,1094.0
41.088,4287.0,1094.0
41.089,17148.0,1094.0
41.09,4287.0,1094.0
41.091,17148.0,1094.0
41.092,4287.0,1094.0
41.093,17148.0,1094.0
41.094,12861.0,1094.0
41.095,12861.0,1094.0
41.096,12861.0,1094.0
41.097,17148.0,1094.0
41.098,21435.0,1094.0
41.099,47157.0,1094.0
41.1,47157.0,1094.0
41.101,8574.0,1094.0
41.102,4287.0,1094.0
41.103,4287.0,1094.0
41.104,8574.0,1094.0
41.105,8574.0,1094.0
41.107,4287.0,1094.0
41.108,17148.0,1094.0
41.11,8574.0,1094.0
41.111,4287.0,1094.0
41.112,8574.0,1094.0
41.113,4287.0,1094.0
41.114,8574.0,1094.0
41.115,8574.0,1094.0
41.116,4287.0,1094.0
41.117,8574.0,1094.0
41.118,8574.0,1094.0
41.119,4287.0,1094.0
41.12,12861.0,1094.0
41.121,4287.0,1094.0
41.123,17148.0,1094.0
41.124,4287.0,1094.0
41.125,4287.0,1094.0
41.126,8574.0,1094.0
41.127,12861.0,1094.0
41.128,8574.0,1094.0
41.13,21435.0,1094.0
41.131,4287.0,1094.0
41.132,8574.0,1094.0
41.133,8574.0,1094.0
41.134,12861.0,1094.0
41.135,8574.0,1094.0
41.136,8574.0,1094.0
41.137,12861.0,1094.0
41.138,12861.0,1094.0
41.139,8574.0,1094.0
41.14,4287.0,1094.0
41.141,17148.0,1094.0
41.142,12861.0,1094.0
41.143,8574.0,1094.0
41.144,12861.0,1094.0
41.145,12861.0,1094.0
41.146,12861.0,1094.0
41.147,17148.0,1094.0
41.148,30009.0,1094.0
41.149,30009.0,1094.0
41.15,55731.0,1094.0
41.151,8574.0,1094.0
41.152,4287.0,1094.0
41.153,4287.0,1094.0
41.154,8574.0,1094.0
41.155,8574.0,1094.0
41.157,8574.0,1094.0
41.158,12861.0,1094.0
41.16,8574.0,1094.0
41.161,4287.0,1094.0
41.162,8574.0,1094.0
41.163,4287.0,1094.0
41.164,8574.0,1094.0
41.165,8574.0,1094.0
41.166,4287.0,1094.0
41.167,8574.0,1094.0
41.168,12861.0,1094.0
41.169,4287.0,1094.0
41.17,12861.0,1094.0
41.171,4287.0,1094.0
41.172,4287.0,1094.0
41.173,17148.0,1094.0
41.174,4287.0,1094.0
41.175,4287.0,1094.0
41.176,17148.0,1094.0
41.177,4287.0,1094.0
41.178,8574.0,1094.0
41.179,8574.0,1094.0
41.18,12861.0,1094.0
41.181,4287.0,1094.0
41.182,12861.0,1094.0
41.183,4287.0,1094.0
41.184,17148.0,1094.0
41.185,8574.0,1094.0
41.186,4287.0,1094.0
41.187,12861.0,1094.0
41.188,12861.0,1094.0
41.189,8574.0,1094.0
41.19,4287.0,1094.0
41.191,17148.0,1094.0
41.192,8574.0,1094.0
41.193,12861.0,1094.0
41.194,12861.0,1094.0
41.195,12861.0,1094.0
41.196,12861.0,1094.0
41.197,21435.0,1094.0
41.198,12861.0,1094.0
41.199,38583.0,1094.0
41.2,55731.0,1094.0
41.201,8574.0,1094.0
41.202,4287.0,1094.0
41.203,4287.0,1094.0
41.204,8574.0,1094.0
41.205,12861.0,1094.0
41.207,8574.0,1094.0
41.208,12861.0,1094.0
41.209,4287.0,1094.0
41.21,8574.0,1094.0
41.211,4287.0,1094.0
41.212,8574.0,1094.0
41.213,4287.0,1094.0
41.214,12861.0,1094.0
41.215,12861.0,1094.0
41.217,8574.0,1094.0
41.218,12861.0,1094.0
41.219,4287.0,1094.0
41.22,12861.0,1094.0
41.221,4287.0,1094.0
41.222,4287.0,1094.0
41.223,17148.0,1094.0
41.224,4287.0,1094.0
41.225,4287.0,1094.0
41.226,17148.0,1094.0
41.227,4287.0,1094.0
41.228,8574.0,1094.0
41.229,4287.0,1094.0
41.23,17148.0,1094.0
41.231,4287.0,1094.0
41.232,12861.0,1094.0
41.233,8574.0,1094.0
41.234,12861.0,1094.0
41.235,8574.0,1094.0
41.236,4287.0,1094.0
41.237,17148.0,1094.0
41.238,12861.0,1094.0
41.239,8574.0,1094.0
41.24,8574.0,1094.0
41.241,12861.0,1094.0
41.242,17148.0,1094.0
41.243,8574.0,1094.0
41.244,12861.0,1094.0
41.245,12861.0,1094.0
41.246,17148.0,1094.0
41.247,21435.0,1094.0
41.248,12861.0,1094.0
41.249,42870.0,1094.0
41.25,42870.0,1094.0
41.251,12861.0,1094.0
41.252,4287.0,1094.0
41.253,4287.0,1094.0
41.254,8574.0,1094.0
41.255,12861.0,1094.0
41.257,8574.0,1094.0
41.258,12861.0,1094.0
41.259,4287.0,1094.0
41.26,8574.0,1094.0
41.261,8574.0,1094.0
41.262,4287.0,1094.0
41.263,8574.0,1094.0
41.264,8574.0,1094.0
41.265,12861.0,1094.0
41.267,12861.0,1094.0
41.268,8574.0,1094.0
41.269,4287.0,1094.0
41.27,12861.0,1094.0
41.271,4287.0,1094.0
41.272,4287.0,1094.0
41.273,17148.0,1094.0
41.274,4287.0,1094.0
41.275,4287.0,1094.0
41.276,17148.0,1094.0
41.277,4287.0,1094.0
41.278,12861.0,1094.0
41.279,8574.0,1094.0
41.28,12861.0,1094.0
41.281,4287.0,1094.0
41.282,12861.0,1094.0
41.283,12861.0,1094.0
41.284,12861.0,1094.0
41.285,8574.0,1094.0
41.286,4287.0,1094.0
41.287,17148.0,1094.0
41.288,12861.0,1094.0
41.289,8574.0,1094.0
41.29,8574.0,1094.0
41.291,12861.0,1094.0
41.292,17148.0,1094.0
41.293,8574.0,1094.0
41.294,12861.0,1094.0
41.295,12861.0,1094.0
41.296,17148.0,1094.0
41.297,21435.0,1094.0
41.298,12861.0,1094.0
41.299,25722.0,1094.0
41.3,64305.0,1094.0
41.301,4287.0,1094.0
41.302,4287.0,1094.0
41.303,4287.0,1094.0
41.304,8574.0,1094.0
41.305,12861.0,1094.0
41.306,4287.0,1094.0
41.307,8574.0,1094.0
41.308,8574.0,1094.0
41.309,4287.0,1094.0
41.31,12861.0,1094.0
41.311,4287.0,1094.0
41.312,4287.0,1094.0
41.313,12861.0,1094.0
41.314,4287.0,1094.0
41.315,12861.0,1094.0
41.317,12861.0,1094.0
41.318,8574.0,1094.0
41.319,8574.0,1094.0
41.32,12861.0,1094.0
41.321,4287.0,1094.0
41.322,8574.0,1094.0
41.323,12861.0,1094.0
41.324,8574.0,1094.0
41.325,8574.0,1094.0
41.326,12861.0,1094.0
41.327,4287.0,1094.0
41.328,12861.0,1094.0
41.329,4287.0,1094.0
41.33,17148.0,1094.0
41.331,4287.0,1094.0
41.332,12861.0,1094.0
41.333,12861.0,1094.0
41.334,12861.0,1094.0
41.335,8574.0,1094.0
41.336,4287.0,1094.0
41.337,17148.0,1094.0
41.338,12861.0,1094.0
41.339,8574.0,1094.0
41.34,8574.0,1094.0
41.341,17148.0,1094.0
41.342,8574.0,1094.0
41.343,12861.0,1094.0
41.344,17148.0,1094.0
41.345,8574.0,1094.0
41.346,17148.0,1094.0
41.347,21435.0,1094.0
41.348,8574.0,1094.0
41.349,38583.0,1094.0
41.35,51444.0,1094.0
41.351,4287.0,1094.0
41.352,4287.0,1094.0
41.353,8574.0,1094.0
41.354,4287.0,1094.0
41.355,12861.0,1094.0
41.356,4287.0,1094.0
41.357,8574.0,1094.0
41.358,8574.0,1094.0
41.359,4287.0,1094.0
41.36,12861.0,1094.0
41.361,4287.0,1094.0
41.362,4287.0,1094.0
41.363,8574.0,1094.0
41.364,8574.0,1094.0
41.365,12861.0,1094.0
41.367,12861.0,1094.0
41.368,8574.0,1094.0
41.369,8574.0,1094.0
41.37,12861.0,1094.0
41.371,8574.0,1094.0
41.372,4287.0,1094.0
41.373,17148.0,1094.0
41.374,4287.0,1094.0
41.375,4287.0,1094.0
41.376,17148.0,1094.0
41.377,8574.0,1094.0
41.378,8574.0,1094.0
41.379,8574.0,1094.0
41.38,12861.0,1094.0
41.381,4287.0,1094.0
41.382,17148.0,1094.0
41.383,8574.0,1094.0
41.384,12861.0,1094.0
41.385,8574.0,1094.0
41.386,8574.0,1094.0
41.387,12861.0,1094.0
41.388,12861.0,1094.0
41.389,8574.0,1094.0
41.39,8574.0,1094.0
41.391,17148.0,1094.0
41.392,12861.0,1094.0
41.393,8574.0,1094.0
41.394,12861.0,1094.0
41.395,12861.0,1094.0
41.396,17148.0,1094.0
41.397,21435.0,1094.0
41.398,12861.0,1094.0
41.399,21435.0,1094.0
41.4,55731.0,1094.0
41.401,4287.0,1094.0
41.402,4287.0,1094.0
41.403,8574.0,1094.0
41.404,8574.0,1094.0
41.405,8574.0,1094.0
41.407,17148.0,1094.0
41.408,4287.0,1094.0
41.409,4287.0,1094.0
41.41,12861.0,1094.0
41.411,4287.0,1094.0
41.412,4287.0,1094.0
41.413,17148.0,1094.0
41.414,4287.0,1094.0
41.415,12861.0,1094.0
41.417,12861.0,1094.0
41.418,12861.0,1094.0
41.419,4287.0,1094.0
41.42,12861.0,1094.0
41.421,8574.0,1094.0
41.422,4287.0,1094.0
41.423,17148.0,1094.0
41.424,4287.0,1094.0
41.425,12861.0,1094.0
41.426,8574.0,1094.0
41.427,8574.0,1094.0
41.428,8574.0,1094.0
41.429,17148.0,1094.0
41.43,4287.0,1094.0
41.431,4287.0,1094.0
41.432,17148.0,1094.0
41.433,8574.0,1094.0
41.434,12861.0,1094.0
41.435,8574.0,1094.0
41.436,8574.0,1094.0
41.437,12861.0,1094.0
41.438,12861.0,1094.0
41.439,8574.0,1094.0
41.44,8574.0,1094.0
41.441,21435.0,1094.0
41.442,8574.0,1094.0
41.443,12861.0,1094.0
